Date;maxO3;heure;T6;T9;T12;T15;T18;Ne6;Ne9;Ne12;Ne15;Ne18;Vdir6;Vvit6;Vdir9;Vvit9;Vdir12;Vvit12;Vdir15;Vvit15;Vdir18;Vvit18;Vx6;Vx9;Vx12;Vx15;maxO3v;;;;;;;;;;;;;;
19950824;68;14;14;19.9;23.2;24.4;22.7;5;5;5;4;6;300;3;330;5;350;7;330;5;360;4;-2.5981;-2.5;-1.2155;-2.5;91.4;;;;;;;;;;;;;;
19950825;73;23;19.1;20.5;23.8;26;24.1;8;7;7;4;5;260;5;270;4;260;4;280;6;330;6;-4.924;-4;-3.9392;-5.9088;68;;;;;;;;;;;;;;
19950826;86;15;14.9;19.7;22.8;24.4;21.3;1;5;2;1;1;280;3;330;5;320;6;330;7;350;6;-2.9544;-2.5;-3.8567;-3.5;73;;;;;;;;;;;;;;
19950827;73.8;18;17.4;20.6;23.2;22.8;18.3;6;6;7;7;7;280;2;310;5;340;6;330;9;340;9;-1.9696;-3.8302;-2.0521;-4.5;86;;;;;;;;;;;;;;
19950828;65.4;14;13.2;16.1;20;19.6;17.1;6;6;4;4;5;10;3;350;6;350;7;20;7;350;7;0.5209;-1.0419;-1.2155;2.3941;73.8;;;;;;;;;;;;;;
19950829;65.4;11;9.6;17.7;21.3;20.7;19.8;1;3;5;7;5;280;2;10;4;340;6;350;7;360;6;-1.9696;0.6946;-2.0521;-1.2155;65.4;;;;;;;;;;;;;;
19950830;81.2;17;16.7;18.4;19.1;21.6;20.4;7;5;6;2;1;30;4;60;5;40;5;50;5;20;5;2;4.3301;3.2139;3.8302;65.4;;;;;;;;;;;;;;
19950831;60.6;18;10.2;15.9;20.5;20.8;20.9;5;7;7;7;4;320;2;310;2;10;6;10;6;10;6;-1.2856;-1.5321;1.0419;1.0419;81.2;;;;;;;;;;;;;;
19950901;58.8;16;15.9;18.7;19.4;20.8;18.7;7;7;7;5;1;30;3;30;3;350;4;20;7;360;5;1.5;1.5;-0.6946;2.3941;60.6;;;;;;;;;;;;;;
19950902;68;11;13.1;16.1;21.4;22.1;18.4;8;7;7;7;6;0;0;260;2;330;4;320;5;280;2;0;-1.9696;-2;-3.2139;58.8;;;;;;;;;;;;;;
19950903;69.8;17;11.1;16.9;19.7;19;16.2;6;2;5;6;1;270;3;280;6;280;7;280;7;330;4;-3;-5.9088;-6.8937;-6.8937;68;;;;;;;;;;;;;;
19950904;62.2;13;12;17;20.7;20.2;17.1;5;7;7;7;7;250;3;270;5;270;4;270;3;20;2;-2.8191;-5;-4;-3;69.8;;;;;;;;;;;;;;
19950905;66.2;14;12;16.2;19;21;18.4;7;3;4;5;6;200;1;260;3;290;3;250;3;320;2;-0.342;-2.9544;-2.8191;-2.8191;62.2;;;;;;;;;;;;;;
19950906;64.8;11;13;17.7;17.5;18.1;18.3;7;7;8;8;6;160;2;160;6;180;7;180;7;170;7;0.684;2.0521;0;0;66.2;;;;;;;;;;;;;;
19950907;67;23;17.5;17.1;18.9;16.7;16.8;7;8;7;8;8;200;9;200;12;210;12;210;16;240;12;-3.0782;-4.1042;-6;-8;64.8;;;;;;;;;;;;;;
19950908;79.8;12;15.7;18;20.6;20.7;17.6;6;5;7;7;4;280;5;290;7;280;7;270;8;280;4;-4.924;-6.5778;-6.8937;-8;67;;;;;;;;;;;;;;
19950909;65.6;13;12.8;16.9;20.6;21;17.3;1;5;6;7;8;220;2;250;4;190;6;230;7;240;2;-1.2856;-3.7588;-1.0419;-5.3623;79.8;;;;;;;;;;;;;;
19950910;59;23;15.2;15.6;19;20.2;17.6;7;8;7;8;8;140;2;140;1;140;3;170;4;190;3;1.2856;0.6428;1.9284;0.6946;65.6;;;;;;;;;;;;;;
19950911;78;11;11.5;16.6;19.8;16.5;17.7;0;2;5;7;4;260;3;250;5;240;4;330;3;230;4;-2.9544;-4.6985;-3.4641;-1.5;59;;;;;;;;;;;;;;
19950912;56.2;13;11.3;16.5;18.4;15.2;16.2;3;5;4;4;5;180;3;240;4;250;4;220;2;210;2;0;-3.4641;-3.7588;-1.2856;78;;;;;;;;;;;;;;
19950913;70.6;13;10.2;14;17.8;20.1;18.6;5;7;6;5;2;0;0;230;1;250;2;330;3;10;2;0;-0.766;-1.8794;-1.5;56.2;;;;;;;;;;;;;;
19950914;45.6;13;13.8;14.3;13.6;16.1;15.8;8;8;8;7;7;170;4;170;7;320;6;220;2;260;5;0.6946;1.2155;-3.8567;-1.2856;70.6;;;;;;;;;;;;;;
19950915;48.2;12;13.6;15.6;17;15.1;14.8;8;6;7;7;7;200;5;230;5;260;5;280;4;290;4;-1.7101;-3.8302;-4.924;-3.9392;45.6;;;;;;;;;;;;;;
19950916;75.2;14;12.5;15.1;17.1;17.5;15.2;7;7;6;5;7;290;3;290;4;320;5;330;4;250;1;-2.8191;-3.7588;-3.2139;-2;48.2;;;;;;;;;;;;;;
19950917;83.6;15;9.8;13.2;19.4;20.1;17.8;4;7;4;7;7;0;0;0;0;110;3;70;2;30;3;0;0;2.8191;1.8794;75.2;;;;;;;;;;;;;;
19950918;75.2;14;14.3;16.2;19.8;18.4;16.6;7;7;6;7;6;80;2;160;4;110;4;110;4;60;5;1.9696;1.3681;3.7588;3.7588;83.6;;;;;;;;;;;;;;
19950919;91.8;21;10.9;15.1;19.2;18.2;17.7;2;7;7;7;8;350;3;20;5;30;7;360;7;360;7;-0.5209;1.7101;3.5;0;75.2;;;;;;;;;;;;;;
19950920;71.2;1;13.7;16.4;17.4;18.6;15.9;1;6;5;3;2;10;5;10;8;360;8;360;7;10;4;0.8682;1.3892;0;0;91.8;;;;;;;;;;;;;;
19950921;72.6;14;10.4;15.6;18.3;17.5;15.5;7;1;3;3;1;300;1;40;4;360;4;10;5;10;4;-0.866;2.5712;0;0.8682;71.2;;;;;;;;;;;;;;
19950922;70.8;13;7.6;12.9;17;18.6;17;1;3;7;6;4;0;0;360;1;60;2;360;2;10;3;0;0;1.7321;0;72.6;;;;;;;;;;;;;;
19950923;53.2;13;10.8;12.2;18;17.9;17;9;9;7;7;3;290;1;300;2;330;1;320;4;330;2;-0.9397;-1.7321;-0.5;-2.5712;70.8;;;;;;;;;;;;;;
19950924;66.8;15;12.4;14.9;14.7;17.9;14;6;8;7;6;3;230;3;240;5;300;4;330;10;330;8;-2.2981;-4.3301;-3.4641;-5;53.2;;;;;;;;;;;;;;
19950925;58;14;8.6;12.9;16.1;17.3;15.4;4;1;3;6;7;300;2;290;2;330;4;340;4;340;2;-1.7321;-1.8794;-2;-1.3681;66.8;;;;;;;;;;;;;;
19950926;49.2;23;11.4;14.6;16.2;16.8;16.3;7;7;7;7;7;230;3;240;4;220;6;230;6;230;5;-2.2981;-3.4641;-3.8567;-4.5963;58;;;;;;;;;;;;;;
19950927;60.4;15;16.5;17.6;15.9;17.2;14.7;8;8;8;5;7;240;6;270;4;320;7;320;6;320;4;-5.1962;-4;-4.4995;-3.8567;49.2;;;;;;;;;;;;;;
19950928;49.6;11;6.7;11.6;15.8;15.2;13;4;2;7;6;7;280;1;280;2;300;6;320;3;350;2;-0.9848;-1.9696;-5.1962;-1.9284;60.4;;;;;;;;;;;;;;
19950929;45;15;7.6;11.1;15.3;15.9;13.9;6;7;7;7;7;190;1;0;0;210;3;220;3;190;2;-0.1736;0;-1.5;-1.9284;49.6;;;;;;;;;;;;;;
19950930;52.8;6;10.9;11.9;14.3;15.3;15.6;8;8;8;8;8;170;6;150;4;180;5;200;4;200;3;1.0419;2;0;-1.3681;45;;;;;;;;;;;;;;
19960401;75.2;13;3.7;5.1;8.8;9.2;7.9;7;7;6;5;6;80;6;80;7;70;7;60;7;30;7;5.9088;6.8937;6.5778;6.0622;86.8;;;;;;;;;;;;;;
19960402;75.4;15;0.2;5;6.3;7.6;6.1;0;1;5;3;1;30;4;30;5;30;7;20;5;360;7;2;2.5;3.5;1.7101;75.2;;;;;;;;;;;;;;
19960403;81.6;16;-0.2;5.5;7.1;8.8;8.1;5;2;5;3;3;0;0;40;5;40;5;20;5;40;3;0;3.2139;3.2139;1.7101;75.4;;;;;;;;;;;;;;
19960404;95.8;14;-1.6;6.5;10.5;12.2;10.7;0;0;0;0;0;0;0;90;4;100;5;90;3;60;4;0;4;4.924;3;81.6;;;;;;;;;;;;;;
19960405;64;12;0.3;8;9.3;8.1;6.9;6;1;7;7;8;350;1;80;5;90;5;110;3;60;2;-0.1736;4.924;5;2.8191;95.8;;;;;;;;;;;;;;
19960406;53;16;4.3;6.9;8.6;9.6;9.6;8;8;8;8;8;0;0;0;0;310;2;350;2;360;1;0;0;-1.5321;-0.3473;64;;;;;;;;;;;;;;
19960407;70.2;15;7.1;8.2;10.3;11.8;11.6;8;8;8;8;8;340;1;40;1;330;2;320;2;340;2;-0.342;0.6428;-1;-1.2856;53;;;;;;;;;;;;;;
19960408;83.4;13;7.3;8.9;12.4;13.2;12.6;8;8;8;8;8;280;1;210;1;240;2;320;2;160;1;-0.9848;-0.5;-1.7321;-1.2856;70.2;;;;;;;;;;;;;;
19960409;87;15;4.9;10.2;15.2;16.6;15.4;7;7;6;3;3;90;2;140;2;170;3;160;3;160;3;2;1.2856;0.5209;1.0261;83.4;;;;;;;;;;;;;;
19960410;79.6;22;8.6;9.9;13.5;16.3;13.6;8;8;7;6;7;150;2;190;3;210;3;290;3;10;4;1;-0.5209;-1.5;-2.8191;87;;;;;;;;;;;;;;
19960411;81;14;8.2;10.6;14.3;16;15;7;7;7;6;7;0;0;310;2;300;1;340;1;20;2;0;-1.5321;-0.866;-0.342;79.6;;;;;;;;;;;;;;
19960412;79.8;14;9.2;11.6;17.9;18.6;16.1;7;7;5;7;8;110;1;150;1;190;2;210;3;280;4;0.9397;0.5;-0.3473;-1.5;81;;;;;;;;;;;;;;
19960413;50;1;10.3;11.2;12.8;13.4;12;8;8;7;7;5;260;1;290;2;290;2;340;4;10;4;-0.9848;-1.8794;-1.8794;-1.3681;79.8;;;;;;;;;;;;;;
19960414;86.8;15;6.2;8;12.1;13.8;12.9;8;8;8;8;8;300;2;330;2;280;1;290;2;310;2;-1.7321;-1;-0.9848;-1.8794;50;;;;;;;;;;;;;;
19960415;70;12;11.3;14.7;16.5;17;16.2;7;6;7;7;7;160;2;170;3;170;4;170;4;250;3;0.684;0.5209;0.6946;0.6946;86.8;;;;;;;;;;;;;;
19960416;105.8;13;7.4;13.3;18.6;17.4;15.4;7;7;6;8;8;120;2;140;4;150;5;170;5;200;3;1.7321;2.5712;2.5;0.8682;70;;;;;;;;;;;;;;
19960417;81.4;15;7.9;11.7;15;16.3;12;4;6;6;6;6;240;2;300;6;280;6;290;5;240;3;-1.7321;-5.1962;-5.9088;-4.6985;105.8;;;;;;;;;;;;;;
19960418;68.2;13;8.1;12.5;15.2;14.2;13.5;9;6;6;7;7;200;4;210;7;210;7;230;7;220;4;-1.3681;-3.5;-3.5;-5.3623;81.4;;;;;;;;;;;;;;
19960419;87;15;9.1;13.2;17.7;19.1;18.5;8;5;7;7;7;190;3;210;2;190;3;170;5;170;2;-0.5209;-1;-0.5209;0.8682;68.2;;;;;;;;;;;;;;
19960420;93.6;16;13.5;15.1;18.1;19.9;17.3;7;7;7;6;6;120;1;160;4;200;6;180;6;200;3;0.866;1.3681;-2.0521;0;87;;;;;;;;;;;;;;
19960421;95.6;11;11.9;17.9;20.8;19.6;14.4;7;1;7;4;8;140;5;180;8;200;10;230;8;230;7;3.2139;0;-3.4202;-6.1284;93.6;;;;;;;;;;;;;;
19960422;63.6;13;10.5;11.3;13.4;15;14.1;8;7;7;7;8;90;3;80;5;60;3;0;0;130;2;3;4.924;2.5981;0;95.6;;;;;;;;;;;;;;
19960423;68.6;1;9.6;11.6;12.7;11.7;12.7;8;7;7;7;3;300;6;240;5;260;6;260;4;230;4;-5.1962;-4.3301;-5.9088;-3.9392;63.6;;;;;;;;;;;;;;
19960424;81.6;13;6.7;12.7;14.3;13.3;11.4;2;6;6;7;3;220;3;280;4;310;4;250;6;20;3;-1.9284;-3.9392;-3.0642;-5.6382;68.6;;;;;;;;;;;;;;
19960425;84.4;14;4.5;10.9;12.8;14.8;13.5;3;3;7;2;1;320;1;310;2;340;3;340;5;10;4;-0.6428;-1.5321;-1.0261;-1.7101;81.6;;;;;;;;;;;;;;
19960426;85.6;11;3.7;9.4;15.5;16.8;15.2;9;1;3;3;0;310;1;310;1;40;4;30;4;10;6;-0.766;-0.766;2.5712;2;84.4;;;;;;;;;;;;;;
19960427;112.4;14;7;12;20.3;21.3;17.2;2;6;5;4;7;330;3;20;3;70;5;70;4;10;5;-1.5;1.0261;4.6985;3.7588;85.6;;;;;;;;;;;;;;
19960428;100.2;16;9.1;15;18.7;17.5;14.5;7;5;5;5;2;360;3;360;3;350;7;350;7;360;7;0;0;-1.2155;-1.2155;112.4;;;;;;;;;;;;;;
19960429;89.6;13;6.8;12.2;15;15.7;12.9;1;1;4;5;5;10;2;50;4;30;3;340;5;20;6;0.3473;3.0642;1.5;-1.7101;100.2;;;;;;;;;;;;;;
19960430;74.6;14;5.6;11.1;15.1;14.8;13.4;6;3;5;6;6;280;1;300;2;250;3;270;2;230;5;-0.9848;-1.7321;-2.8191;-2;89.6;;;;;;;;;;;;;;
19960501;81.8;21;8.3;10.6;10.3;12.8;9.4;7;7;7;7;7;170;6;180;6;170;6;180;8;190;4;1.0419;0;1.0419;0;74.6;;;;;;;;;;;;;;
19960502;79;11;7.9;11.7;13;12.5;11.4;7;7;6;7;7;140;3;150;5;170;7;90;4;90;6;1.9284;2.5;1.2155;4;81.8;;;;;;;;;;;;;;
19960503;65.8;12;8.1;8.9;9.3;10;8.9;8;8;7;8;8;10;5;10;5;10;6;350;5;10;4;0.8682;0.8682;1.0419;-0.8682;79;;;;;;;;;;;;;;
19960504;85;11;7.2;10.9;12.3;12.8;12.6;8;3;5;7;5;80;3;100;4;80;4;60;5;60;3;2.9544;3.9392;3.9392;4.3301;65.8;;;;;;;;;;;;;;
19960505;105.6;15;4.2;11.1;14.6;16.3;15.1;5;1;3;3;1;20;2;80;3;80;5;90;5;80;5;0.684;2.9544;4.924;5;85;;;;;;;;;;;;;;
19960506;79;12;8.9;7.5;7.9;10.1;10.3;8;8;8;8;7;60;6;50;7;50;7;60;5;60;6;5.1962;5.3623;5.3623;4.3301;105.6;;;;;;;;;;;;;;
19960507;71.4;13;8;9.8;13.6;15.3;14.5;8;7;7;7;7;40;4;40;6;40;6;30;5;40;6;2.5712;3.8567;3.8567;2.5;79;;;;;;;;;;;;;;
19960508;74.8;19;9.8;9.2;10.4;9.8;10.4;8;8;8;8;8;20;6;20;5;40;8;30;8;30;7;2.0521;1.7101;5.1423;4;71.4;;;;;;;;;;;;;;
19960509;84.8;9;6.4;10.3;12.7;12.7;10.9;2;2;2;3;3;40;5;40;8;30;9;40;9;40;8;3.2139;5.1423;4.5;5.7851;74.8;;;;;;;;;;;;;;
19960510;77;9;4.8;10;11.6;11.3;10.8;1;4;6;7;3;20;3;40;7;30;5;70;6;30;7;1.0261;4.4995;2.5;5.6382;84.8;;;;;;;;;;;;;;
19960511;71.6;14;6;10.4;11.4;11.4;11;7;5;7;7;6;20;3;60;4;30;5;20;6;30;5;1.0261;3.4641;2.5;2.0521;77;;;;;;;;;;;;;;
19960512;95.4;12;7.3;10.6;13.1;12.9;12;7;7;7;7;2;340;3;10;4;20;5;20;6;20;4;-1.0261;0.6946;1.7101;2.0521;71.6;;;;;;;;;;;;;;
19960513;95.2;12;3.2;11.6;14.4;15.2;13.4;0;2;6;7;7;0;0;10;3;40;1;20;4;30;4;0;0.5209;0.6428;1.3681;95.4;;;;;;;;;;;;;;
19960514;81.2;8;5.4;13.5;13.1;11.7;11.5;3;3;7;8;7;0;0;70;5;30;7;40;7;40;6;0;4.6985;3.5;4.4995;95.2;;;;;;;;;;;;;;
19960515;71;19;10.3;11.4;13.1;13.7;12.4;8;8;8;8;8;40;6;50;4;30;5;80;6;70;5;3.8567;3.0642;2.5;5.9088;81.2;;;;;;;;;;;;;;
19960516;58.6;1;9.2;9.1;8.3;8.3;8.1;8;8;8;8;8;60;4;80;7;60;5;50;3;10;2;3.4641;6.8937;4.3301;2.2981;71;;;;;;;;;;;;;;
19960517;43.2;13;7.7;8.8;10.1;12.4;10.7;8;8;8;7;8;360;2;40;2;360;2;310;1;20;2;0;1.2856;0;-0.766;58.6;;;;;;;;;;;;;;
19960518;72;11;10;11.7;16.5;16;16.4;9;7;7;6;3;340;2;0;0;120;1;80;2;180;9;-0.684;0;0.866;1.9696;43.2;;;;;;;;;;;;;;
19960519;86;12;6.5;8.4;12.9;14.2;12.6;3;7;6;5;4;190;5;200;4;230;7;230;8;230;6;-0.8682;-1.3681;-5.3623;-6.1284;72;;;;;;;;;;;;;;
19960520;82.8;16;8.7;12.5;13.8;16.3;14.6;7;7;6;3;1;220;1;230;1;320;1;260;6;240;6;-0.6428;-0.766;-0.6428;-5.9088;86;;;;;;;;;;;;;;
19960521;88;12;8.7;13;14.1;16;14.9;4;5;6;6;5;240;2;280;4;290;6;280;4;20;1;-1.7321;-3.9392;-5.6382;-3.9392;82.8;;;;;;;;;;;;;;
19960522;67.2;8;10;14.2;13.4;12.7;12.6;8;8;8;8;8;160;3;210;9;210;6;210;9;210;7;1.0261;-4.5;-3;-4.5;88;;;;;;;;;;;;;;
19960523;50;2;13.1;14.7;16.7;17.4;15.7;8;8;7;7;7;210;3;230;5;230;6;220;7;230;6;-1.5;-3.8302;-4.5963;-4.4995;67.2;;;;;;;;;;;;;;
19960524;53.6;21;12.7;14.4;15.8;17.5;13.9;8;7;7;6;8;230;5;230;5;210;8;220;9;210;6;-3.8302;-3.8302;-4;-5.7851;50;;;;;;;;;;;;;;
19960525;62.8;22;12.3;11.7;13.5;14.2;13.6;8;8;8;8;8;260;3;280;1;0;0;310;1;50;1;-2.9544;-0.9848;0;-0.766;53.6;;;;;;;;;;;;;;
19960526;64;23;12.2;13.3;13.8;14.5;14.5;8;8;8;8;8;210;3;240;4;220;6;220;6;240;5;-1.5;-3.4641;-3.8567;-3.8567;62.8;;;;;;;;;;;;;;
19960527;71.4;11;12.1;13.6;15.6;16;14.8;7;7;7;7;7;270;5;280;7;310;8;310;7;320;5;-5;-6.8937;-6.1284;-5.3623;64;;;;;;;;;;;;;;
19960528;68.4;17;10.7;13.5;16.7;18.1;18.2;7;8;7;5;1;170;1;150;2;200;3;220;4;240;3;0.1736;1;-1.0261;-2.5712;71.4;;;;;;;;;;;;;;
19960529;90.6;15;11.3;15.2;20.7;22.6;23.1;8;2;2;2;1;210;1;240;3;210;2;170;3;270;1;-0.5;-2.5981;-1;0.5209;68.4;;;;;;;;;;;;;;
19960530;112.6;18;14.9;22.7;26.4;28.4;25.1;5;6;5;5;7;110;3;160;5;170;7;180;7;220;6;2.8191;1.7101;1.2155;0;90.6;;;;;;;;;;;;;;
19960531;60.2;18;13.9;15.5;17.6;18.6;17;7;7;8;8;7;250;3;270;3;240;2;240;3;230;5;-2.8191;-3;-1.7321;-2.5981;112.6;;;;;;;;;;;;;;
19960601;86.8;13;10.5;13.4;17.1;17.7;15.6;3;7;5;6;6;210;2;260;4;250;4;230;5;260;3;-1;-3.9392;-3.7588;-3.8302;60.2;;;;;;;;;;;;;;
19960602;81.2;15;10.9;13.6;15.5;15.6;15.3;7;7;7;7;5;360;3;360;4;360;5;10;7;20;5;0;0;0;1.2155;86.8;;;;;;;;;;;;;;
19960603;90.2;12;7.7;14.6;18.7;21;19.5;0;1;2;1;2;260;1;270;1;270;2;250;3;250;4;-0.9848;-1;-2;-2.8191;81.2;;;;;;;;;;;;;;
19960604;90;17;13.8;17.9;21.9;24;23.6;7;2;1;1;1;180;1;10;1;150;2;170;1;200;1;0;0.1736;1;0.1736;90.2;;;;;;;;;;;;;;
19960605;139;17;15.7;22.8;26.8;28.2;27.7;1;1;1;1;2;100;2;160;3;130;3;120;3;120;3;1.9696;1.0261;2.2981;2.5981;90;;;;;;;;;;;;;;
19960606;139.6;17;18.5;26.2;30.8;31.8;30;3;4;4;1;0;110;3;160;2;160;2;160;2;160;2;2.8191;0.684;0.684;0.684;139;;;;;;;;;;;;;;
19960607;130;15;19.3;27;30.6;31.6;26.1;0;0;0;1;1;160;2;180;3;190;5;190;8;230;4;0.684;0;-0.8682;-1.3892;139.6;;;;;;;;;;;;;;
19960608;94.6;0;13.3;12.6;12.6;12.8;14.1;7;8;8;8;5;330;4;330;4;360;4;350;4;350;1;-2;-2;0;-0.6946;130;;;;;;;;;;;;;;
19960609;86.8;15;9.9;16.9;21.4;23.2;23.1;2;4;3;2;1;80;1;200;2;210;3;240;3;230;3;0.9848;-0.684;-1.5;-2.5981;94.6;;;;;;;;;;;;;;
19960610;80;11;15.9;18.7;22.1;24;22.1;6;6;5;6;7;310;1;320;2;360;2;290;3;310;3;-0.766;-1.2856;0;-2.8191;86.8;;;;;;;;;;;;;;
19960611;60;16;14.2;20.2;23.7;24.8;22.9;0;1;2;1;0;290;1;210;3;220;5;240;5;250;4;-0.9397;-1.5;-3.2139;-4.3301;80;;;;;;;;;;;;;;
19960612;78.2;13;16;18.4;18.4;20.7;18.9;6;5;7;2;0;360;3;350;5;20;4;360;4;360;5;0;-0.8682;1.3681;0;60;;;;;;;;;;;;;;
19960613;121;19;12.5;19.7;22.6;24.3;23.5;0;1;0;0;0;40;2;90;4;60;5;60;6;60;6;1.2856;4;4.3301;5.1962;78.2;;;;;;;;;;;;;;
19960614;111.2;11;14;19.3;23.1;25.3;24.4;1;3;2;1;1;80;4;70;5;60;6;70;6;80;6;3.9392;4.6985;5.1962;5.6382;121;;;;;;;;;;;;;;
19960615;129.4;16;15;21.4;25.3;27.3;26.6;3;5;5;4;3;70;3;100;4;80;7;100;6;100;5;2.8191;3.9392;6.8937;5.9088;111.2;;;;;;;;;;;;;;
19960616;126.8;17;16.5;22.8;27.7;29.1;28;1;1;1;1;1;60;1;90;4;90;6;100;5;100;4;0.866;4;6;4.924;129.4;;;;;;;;;;;;;;
19960617;125;17;17;23;27.5;28.6;27.4;1;2;7;3;3;80;1;150;1;50;1;10;2;20;4;0.9848;0.5;0.766;0.3473;126.8;;;;;;;;;;;;;;
19960618;125.8;13;14.9;22.6;26.9;27.5;26.2;1;1;0;1;1;300;1;350;3;310;3;30;4;10;5;-0.866;-0.5209;-2.2981;2;125;;;;;;;;;;;;;;
19960619;113.8;11;16.5;22;27.2;27.7;22.3;2;5;6;7;8;110;3;160;3;200;4;230;6;240;5;2.8191;1.0261;-1.3681;-4.5963;125.8;;;;;;;;;;;;;;
19960620;64.6;13;15.9;18.8;21.3;22;19.7;1;5;6;6;6;270;3;280;4;250;5;280;4;20;5;-3;-3.9392;-4.6985;-3.9392;113.8;;;;;;;;;;;;;;
19960621;94.8;16;14.7;17.7;17.2;19.6;18.5;6;6;7;2;1;10;2;20;5;20;7;20;7;360;7;0.3473;1.7101;2.3941;2.3941;64.6;;;;;;;;;;;;;;
19960622;98.2;17;10.5;16.1;18.7;19.1;17.3;0;3;3;5;5;310;3;330;3;320;5;340;5;350;6;-2.2981;-1.5;-3.2139;-1.7101;94.8;;;;;;;;;;;;;;
19960623;113.2;16;10.5;16.6;19.4;20.9;18.5;0;2;4;4;1;360;1;10;4;30;5;30;5;20;7;0;0.6946;2.5;2.5;98.2;;;;;;;;;;;;;;
19960624;96.4;13;10.7;18.1;20;20.9;19.1;1;3;6;5;4;300;2;350;5;360;6;360;6;360;6;-1.7321;-0.8682;0;0;113.2;;;;;;;;;;;;;;
19960625;95.6;17;11.4;18;21.6;22.6;21;7;6;5;5;5;320;2;340;3;10;3;360;5;350;5;-1.2856;-1.0261;0.5209;0;96.4;;;;;;;;;;;;;;
19960626;62.6;12;12.5;15.1;17.1;20;18.9;8;8;8;7;8;310;1;320;2;300;3;10;5;360;2;-0.766;-1.2856;-2.5981;0.8682;95.6;;;;;;;;;;;;;;
19960627;41.8;0;16.1;17.6;20.6;19.7;20;8;8;8;8;7;0;0;340;1;290;1;0;0;150;1;0;-0.342;-0.9397;0;62.6;;;;;;;;;;;;;;
19960628;72.6;11;14.7;19.6;21.7;22.1;21.1;7;6;7;7;7;300;2;270;4;250;5;250;5;250;6;-1.7321;-4;-4.6985;-4.6985;41.8;;;;;;;;;;;;;;
19960629;72;18;14.7;16.3;18.1;19.1;17.4;7;7;7;5;1;300;4;300;7;320;9;330;8;340;7;-3.4641;-6.0622;-5.7851;-4;72.6;;;;;;;;;;;;;;
19960630;57.4;11;13;15.7;18.2;16.7;18.6;7;7;8;8;7;230;3;250;4;260;6;250;4;260;5;-2.2981;-3.7588;-5.9088;-3.7588;72;;;;;;;;;;;;;;
19960701;69.6;12;13.7;16.6;17.7;19.1;18.3;6;7;7;6;6;270;3;280;5;290;5;280;7;290;6;-3;-4.924;-4.6985;-6.8937;57.4;;;;;;;;;;;;;;
19960702;53.2;17;13.5;16.8;18;19.5;18.9;7;6;7;7;7;260;3;280;4;280;5;270;3;250;4;-2.9544;-3.9392;-4.924;-3;69.6;;;;;;;;;;;;;;
19960703;38;2;14;17.9;18.9;17.6;16.8;8;7;8;8;7;180;6;250;7;220;6;230;6;250;6;0;-6.5778;-3.8567;-4.5963;53.2;;;;;;;;;;;;;;
19960704;65;11;14.2;17.2;21;21.1;18.6;5;6;6;5;7;260;5;270;6;250;7;250;6;240;5;-4.924;-6;-6.5778;-5.6382;38;;;;;;;;;;;;;;
19960705;49.4;14;12.8;14.3;18.1;15.2;14.1;8;7;7;7;7;340;4;310;3;300;3;320;1;350;1;-1.3681;-2.2981;-2.5981;-0.6428;65;;;;;;;;;;;;;;
19960706;58.2;11;10;15.1;18.5;13.4;16.3;2;6;7;8;7;250;2;300;5;250;5;300;6;170;2;-1.8794;-4.3301;-4.6985;-5.1962;49.4;;;;;;;;;;;;;;
19960707;73.6;15;10.6;15.1;17.6;17;16.7;7;7;6;5;3;360;2;20;5;360;8;20;7;350;7;0;1.7101;0;2.3941;58.2;;;;;;;;;;;;;;
19960708;62;13;12.1;16.8;19.6;20.6;18.7;3;7;6;4;5;320;4;340;5;340;6;350;6;360;6;-2.5712;-1.7101;-2.0521;-1.0419;73.6;;;;;;;;;;;;;;
19960709;56;9;11.1;17.7;19.2;18.6;17.5;1;5;7;8;8;280;3;280;3;260;5;260;5;260;4;-2.9544;-2.9544;-4.924;-4.924;62;;;;;;;;;;;;;;
19960710;70.8;14;15.5;18;20.5;21.6;20.9;8;7;5;2;1;330;3;340;5;340;6;360;6;10;6;-1.5;-1.7101;-2.0521;0;56;;;;;;;;;;;;;;
19960711;73;15;14.2;15.3;17.4;22.8;21.3;8;8;8;1;1;10;3;340;2;300;2;290;2;20;6;0.5209;-0.684;-1.7321;-1.8794;70.8;;;;;;;;;;;;;;
19960712;54.8;14;13;15.4;18.6;22.2;20.9;8;7;7;7;6;300;2;320;5;20;3;330;2;40;4;-1.7321;-3.2139;1.0261;-1;73;;;;;;;;;;;;;;
19960713;33.6;18;17.3;19.1;21;22.1;22.8;7;7;7;7;6;290;2;300;1;310;2;310;2;0;0;-1.8794;-0.866;-1.5321;-1.5321;54.8;;;;;;;;;;;;;;
19960714;57.2;14;17;18.6;23.1;26.2;24.1;8;7;3;1;2;40;3;30;2;350;2;350;3;20;6;1.9284;1;-0.3473;-0.5209;33.6;;;;;;;;;;;;;;
19960715;96.4;20;17.7;19.5;24.4;26.8;27.3;8;7;6;6;4;20;3;30;3;60;4;30;4;70;5;1.0261;1.5;3.4641;2;57.2;;;;;;;;;;;;;;
19960716;105.6;16;15.4;20.5;24.5;27;26.3;0;0;0;0;1;70;5;70;6;70;7;60;7;70;6;4.6985;5.6382;6.5778;6.0622;96.4;;;;;;;;;;;;;;
